CityID,CityName,Population,Area,CulturalSites
682,VqWNDH,3041345,3597.86,7
683,xPUMj,2862471,954.13,4
684,bbPv,4393000,605.04,2
685,qsPBB,3964592,2929.18,4
686,HiqamK,4198842,2255.69,4
687,npBdr,2669075,1177.3,4
688,aoIa,3181607,2401.75,4
689,icWnL,1648834,1347.78,6
690,FonGTA,4628912,3111.21,7
691,THTzg,2612649,951.9,7
692,LRrnRr,1636815,3841.49,2
693,bnBkN,1750678,3115.69,6
694,pVTRzG,4880557,2536.09,7
695,nkyT,4919527,2520.05,5
696,ivwJF,734508,4247.79,2
697,UljM,553253,3821.43,2
698,nAcNz,4875329,2873.23,7
699,ESiZ,3794106,4798.21,4
700,shdVFJ,218875,4977.88,5
701,flBx,3546655,4446.35,6
702,XpUu,3336622,3194.89,6
703,cAAbV,4111383,601.05,6
704,VCkGTH,1512108,2247.55,5
705,GPOVtk,3566218,512.59,6
706,lYwYDQ,4640149,1623.48,5
707,QWAEVF,3960950,1158.07,3
708,ySEri,635892,3427.08,4
709,DvUuL,344327,1686.77,4
710,HzMO,3215632,648.91,4
711,waRCUg,4466830,2329.45,5
712,APNKN,2957677,1890.91,3
713,xsUUI,4176756,2454.2,5
714,oLfOLu,4074690,2120.16,5
715,snFUq,1269170,236.9,3
716,TPNlT,734646,2044.9,2
717,lNlo,930639,1932.61,2
718,njueTd,2682518,838.38,4
719,TJam,4098919,777.47,4
720,qWfUsx,4084093,1265.01,3
721,qRPwe,4629458,761.36,6
722,yoNbBc,1636992,1441.71,4
723,xneGv,1687189,3170.4,2
724,lYvC,1768651,410.74,3
725,kDjej,3244874,2428.09,4
726,vMPUdp,3053806,869.05,5
727,fcphD,99516,2166.52,5
728,ZkJBh,2218737,4125.76,6
729,zpQVc,365620,1691.08,7
730,NXkKl,1150258,2257.3,7
731,krrgkr,2551294,2858.39,3
732,OKKMB,4877973,1958.41,6
733,AYCm,4850999,3428.47,2
734,mosX,4177692,3345.61,2
735,POPuFp,504593,2661.07,5
736,aVpbMD,544068,4932.31,7
737,durbX,580470,322.15,3
738,hjdAZ,4526770,312.65,4
739,cQdmO,2188641,1221.92,6
740,awBUQ,4125513,3880.77,6
741,Vprmt,4200121,912.61,5
742,eWzHN,3336399,4435.62,6
743,rErqM,3665267,2257.15,7
744,Gpvt,1445801,3996.43,5
745,YtHMCK,2966109,846.02,3
746,IyxMXS,3695598,2847.21,5
747,KFBt,4247882,524.22,5
748,CzDJQ,740734,2825.17,7
749,KATdxu,3725758,762.81,7
750,uCEf,3474287,3948.4,7
751,YFpio,4539048,867.92,5
752,sZkfsa,4550290,630.09,3
753,OpHnFl,1477021,3371.09,6
754,gBGdH,4669770,4452.85,6
755,ftjwg,4398017,2847.77,3
756,vqLXdO,1422054,1797.3,4
757,fbfwoj,4068352,2312.26,7
758,nZExY,359541,3345.15,4
759,mKAk,1966561,2657.46,4
760,QnaIM,3782888,4252.42,7
761,iHcB,1116069,2780.59,3
762,CFreDH,1223251,4374.36,4
763,rczV,2596626,896.87,3
764,nnhFCT,1835903,258.08,5
765,Kzzik,3892929,4063.09,6
766,pjRnm,4988953,4449.89,6
767,awaFz,2084755,4966.25,6
768,SkqjL,1532671,913.88,7
769,fAyUt,1785845,1615.26,4
770,GXIE,4519368,2220.72,4
771,IUdnXV,929219,3674.51,5
772,PTYdR,3504143,2314.24,3
773,ZAwt,1962240,1070.3,2
774,elhAcR,1523509,2681.87,7
775,uIEIa,1478893,783.49,5
776,gLBlL,1108781,3604.97,5
777,LPkmdC,3081783,3414.83,3
778,nImJ,1635441,4038.01,7
779,WDqR,4424940,540.78,3
780,ldvrN,1544381,1471.98,6
781,SHppdo,1486961,3158.24,3
782,SxNrzT,2930244,4658.64,7
783,oSWRk,222323,4399.06,4
784,cHTHEk,4826959,646.38,7
785,jHodY,350454,349.35,2
786,ooOaQ,2304281,687.51,4
787,flaHL,2936698,2028.67,7
788,PzbfU,2898512,1485.78,4
789,cZEaY,3753366,3083.32,4
790,nqvmq,4052659,3044.45,3
791,zLpoUJ,426785,720.06,2
792,hAPUE,4329273,907.96,6
793,nIHER,2767495,4024.89,6
794,rQdWjI,1438926,3670.28,2
795,DiUt,1391494,4424.13,3
796,SZBddk,4371322,4435.6,2
797,MhZX,2449816,1525.02,2
798,SVus,4216471,1363.7,5
799,LuyMZ,4734175,629.91,4
800,ncCG,168063,1995.35,4
801,GMtzyW,1532673,2551.09,5
802,QFinsX,2308416,3462.99,2
803,cYxQGD,294786,4421.6,2
804,KVtZQ,3619364,2169.4,5
805,BGNw,2588905,1338.21,3
806,BDTr,2856327,1123.53,2
807,BHxtpH,3665252,3567.87,2
808,wXXX,3298944,720.35,5
809,OITJ,999084,341.19,2
810,Tkauh,3716615,4208.67,4
811,DGoi,729312,4240.95,5
812,jQyl,4440092,4257.96,2
813,eSSjjl,2278093,2488.81,3
814,trao,3529659,2365.72,3
815,IAqe,2206489,1123.33,7
816,AOxK,3539198,1624.61,2
817,dopG,3512267,2824.4,6
818,OsCQ,4729745,3727.94,7
819,klZm,2494112,2032.81,3
820,YOrpNB,3344341,2839.06,4
821,orsZ,867498,2196.15,7
822,CupKBM,3190867,3518.87,7
823,TQEfPW,3571716,2082.9,5
824,wLAIEt,2077155,1706.91,2
825,YBZfql,621843,3824.94,4
826,njjghv,739043,1263.39,3
827,FXQO,1848650,1859.54,5
828,lXgu,546287,2517.86,3
829,ZVwe,4806411,4440.22,7
830,NWZu,1996976,3629.3,4
831,hYDRHl,4248620,3053.85,6
832,qFecOg,4435138,325.17,4
833,OowOQ,4492619,4599.1,7
834,pYJwSZ,3728102,503.36,7
835,jZRZn,3977429,4462.32,2
836,ugedON,4741228,1353.38,2
837,SWzxlF,4567572,499.23,5
838,KkkdM,3791696,3629.69,4
839,kxYN,4940273,2887.37,5
840,ZvsT,429040,2420.2,4
841,EAkk,3197382,3016.23,5
842,JBKQo,3835426,1746.99,6
843,YqzX,206487,1044.29,4
844,vttCci,169324,4563.64,4
845,RFbSsN,3412059,3322.12,3
846,OUpx,1320717,844.26,3
847,TBgX,3250477,4033.9,6
848,edEFYA,1931835,3104.22,5
849,Aprc,4750361,1347.83,3
850,QbjfV,3802566,971.63,2
851,oBSE,415847,433.85,3
852,rsfQ,4168353,1873.29,5
853,oZTI,1007763,4476.76,2
854,AIhUKX,1599916,3199.01,3
855,eVqZ,3264577,3384.14,3
856,VlzPP,733374,3381.62,2
857,JywLBz,1862421,2902.51,5
858,yUEBej,1468252,3198.37,3
859,mUZL,2055664,1149.27,7
860,UZfdu,1191634,4308.36,7
861,BwhX,3421938,3021.39,2
862,QRWgQ,3714681,3496.23,5
863,rQNc,642950,942.49,7
864,JEMtc,1891701,1207.6,2
865,nTbV,660660,1126.63,7
866,GINY,533267,4531.19,6
867,BvUY,1883862,1159.4,4
868,nERwOw,374921,2813.09,6
869,LSlix,1874366,1390.72,2
870,ErvsHB,1833366,300.49,4
871,WGdaF,2492959,4696.57,3
872,FiEyG,4595617,644.98,2
873,OERur,3210362,1687.14,5
874,KhqQ,968647,3040.31,4
875,gtDr,4091249,3403.96,7
876,xeSsK,2647444,4411.87,2
877,byCQk,2194838,3382.94,4
878,wMhivO,1252979,2580.81,4
879,nTcns,4303001,1501.22,7
880,SksqX,2035100,1238.61,7
881,BmJruZ,4003132,4571.02,5
882,Zvzl,2270144,4848.28,7
883,IdYZLM,193958,3796.67,3
884,BELUYd,329559,926.17,2
885,azlw,546197,4762.21,5
886,hwgTjJ,2513401,2866.79,3
887,sesx,147719,830.45,7
888,iqzr,2401718,3644.98,6
889,iCJZjM,3103083,594.67,6
890,ZNYKQS,463144,2423.52,6
891,eKxwMs,2378826,3428.48,5
892,csZBOe,2119921,4499.36,6
893,FFWQZT,1874666,1670.83,6
894,GLfCQk,2382977,282.85,6
895,QIrP,287886,1849.15,7
896,bAUq,3508002,4269.61,6
897,KNzDZe,2607300,3827.04,2
898,hbOh,2600985,4216.15,6
899,sLnI,489471,4692.79,7
900,Epck,1552863,2482.62,6
901,cDel,2635540,1223.21,2
902,gHuu,852898,2564.7,7
903,IPmVCf,2037820,1329.66,2
904,ehNWN,807732,246.3,4
905,szVohT,3462757,1460.85,6
906,HJNmO,3689211,1565.3,6
907,BgRYT,3503808,4631.09,5
908,PaqN,1983832,4732.92,2
909,bJbU,3338882,4147.68,6
910,CcnZO,4984025,3445.74,3
911,dgYqgW,296680,390.11,2
912,FYyo,2937074,2444.18,3
913,SOAesO,2638526,1361.08,7
914,KQwb,4382480,393.3,6
915,Unxm,1887653,927.45,2
916,qGAxCt,4435276,538.97,6
917,VprU,2664857,2483.62,5
918,rLeH,1813776,513.82,6
919,zdFn,2677416,3281.44,6
920,PDdN,1188331,4770.77,4
921,PKxmW,1181241,2153.71,3
922,QIkoD,357699,4972.95,4
923,gIHLiI,3319430,665.35,6
924,BpWGT,3883562,1067.46,5
925,hfPS,2154928,2888.83,5
926,dPJUdk,3999066,2393.03,7
927,NrKJo,4351665,4923.28,2
928,nfPc,171600,3245.91,3
929,FIwtDn,4655667,837.88,5
930,QMhwFB,2960160,2543.6,7
931,hEUD,1664016,3533.26,7
932,LhSB,3574115,2213.97,7
933,FAoa,2048918,824.82,2
934,iWPsWA,4958803,2144.16,7
935,XBxb,3818793,705.85,3
936,FNKe,1643760,2219.14,5
937,PDoo,583783,195.51,6
938,jcirYH,2586685,2840.99,6
939,XtKIAT,4736570,3077.73,2
940,zwlN,2243430,3150.52,5
941,BeJWYs,843295,4309.29,5
942,sOMp,712901,1887.29,7
943,YjjudD,4770419,2245.75,2
944,HQKQ,1555517,1677.5,2
945,WHfjF,848696,4294.23,5
946,Yqyed,2641217,3948.56,4
947,BghEM,43018,1511.02,6
948,Qssk,4503088,869.45,6
949,dTrAnH,1610321,2625.48,7
950,kGNR,876211,4127.22,4
951,KJmE,1673188,4311.75,3
952,LocaFk,1667464,4660.86,3
953,mLBvo,4139855,4920.45,7
954,JDybH,3669121,3807.81,6
955,OVRfS,4963614,4449.14,3
956,tqMIf,1064885,4517.13,6
957,CPuoz,4334838,504.71,7
958,UPMIZu,156430,195.66,3
959,OqdXC,173927,296.35,5
960,QPTL,3121506,1215.74,7
961,Uwgo,298399,3455.15,3
962,DdrZ,1683673,2914.13,3
963,wSCjNG,4154545,4308.47,6
964,TovvD,3590050,2176.12,4
965,dbVI,1250523,3311.44,3
966,icgAfu,2641743,3185.93,7
967,EVQIKN,1186092,3525.75,7
968,AeSmsX,3904612,4933.42,5
969,OKdK,1656686,537.45,2
970,WVZEG,3047890,4479.03,7
971,rccu,4327554,3897.17,5
972,GvWDbD,2345382,2579.05,4
973,BASTDX,4767106,188.79,6
974,hVbt,651564,3628.96,3
975,OKPj,4046732,950.27,2
976,SEWOVE,3464697,369.91,2
977,ZSZZSH,1276662,3445.46,7
978,ueraul,3254329,4784.61,2
979,AWFs,2464566,3109.88,6
980,MbTr,3391289,4833.09,4
981,iPRnz,4705735,4249.74,4
982,lxUrA,1544291,1722.19,2
983,ocOdUz,4354855,4429.03,7
984,OGdzU,3664680,1235.77,2
985,kKEr,434891,3598.5,3
986,pwKY,2514441,4019.18,2
987,CjbA,840102,4860.57,6
988,BYlaZ,1432208,1971.63,6
989,zBRE,311692,4722.56,5
990,HceZs,2744759,1544.32,7
991,BwxxtI,319342,2232.22,5
992,QZQsTJ,2308685,550.45,4
993,NAxO,4610903,4176.96,6
994,exdTD,2688044,3621.76,3
995,cezoT,1658784,1270.63,4
996,EduoWJ,2453652,840.06,7
997,YMEEu,1265523,2423.19,7
998,gzmm,4615006,4858.05,4
999,eOtuB,1287650,2871.28,7
1000,LAsDR,3481309,4927.04,5
1001,Qppa,803015,1346.07,4
1002,qRvan,865875,4904.12,3
1003,YJIfA,3970673,1407.03,7
1004,PZzKX,4645014,1033.53,2
1005,mGYIS,959881,864.42,4
1006,QTYoa,3056911,2399.85,5
1007,hRsfqI,2423389,851.28,7
1008,QYNu,4089089,4976.93,3
1009,HHKY,365592,4705.59,2
1010,ZNVSDS,4722494,3816.04,5
1011,iYiA,4930760,2496.84,6
1012,kUEfl,1273118,1759.6,6
1013,HImjc,4667832,2890.15,7
1014,BFbwlc,2318553,1934.91,3
1015,ACrR,162724,1984.36,2
1016,IjMX,3550364,4319.25,3
1017,iutV,736455,4730.75,6
1018,vfMhC,1625392,4644.99,5
1019,QDjTL,4684026,3174.55,2
1020,kYXEC,4228430,3998.89,5
1021,JJpoyj,477886,1970.02,2
1022,TJiT,3649336,226.16,2
1023,JbYcI,3782214,3008.36,7
1024,jyKF,3596298,3132.64,2
1025,NCacLt,414395,2176.02,6
1026,uevf,4572059,1690.21,2
1027,BbpV,4328381,1833.2,6
1028,DAGhsa,277951,4434.54,3
1029,CFyF,4355356,4989.29,4
1030,NTdgKi,3562168,4302.35,2
1031,MURreL,4543814,4547.27,2
1032,vQeotA,4392762,3565.57,5
1033,kGdIZ,3775257,4669.57,4
1034,wUJxV,1809580,1082.57,6
1035,gCkX,2568966,4545.81,7
1036,VRcZw,3945802,1868.93,7
1037,xnJU,4845108,2587.85,7
1038,tPLxFM,1661989,3662.92,6
1039,CCYBJo,2592658,875.52,2
1040,lqAlr,2698687,2940.04,2
1041,yrlA,3390606,2782.63,4
1042,WILxw,3734365,467.64,3
1043,oKgPni,4415426,3835.22,2
1044,PckY,52674,1461.15,4
1045,puTZAA,4180328,2463.37,5
1046,BxueKD,4261595,3274.6,2
1047,AdGVSv,1647611,3078.41,3
1048,rAKo,4143233,993.88,2
1049,oIsHj,4513148,2757.8,5
1050,rCfhSQ,487115,4566.81,4
1051,hOlMH,4485777,1842.66,6
1052,qNNICi,1809623,3886.76,5
1053,MvaC,1413921,3137.7,4
1054,HQSHHQ,460320,3337.27,3
1055,HXAaw,2665915,4686.49,4
1056,bbdeMN,117296,425.5,6
1057,QNxC,2871622,999.46,4
1058,esVp,1904083,3830.99,7
1059,mxuSf,3767904,3291.81,4
1060,gfiu,1793572,3088.62,6
1061,evvWT,3103583,2348.2,5
1062,jJrY,3741284,2675.95,4
1063,sOJTd,2673577,4883.2,7
1064,Vemzi,4073525,2112.03,6
1065,mGdgps,3459574,1287.06,2
1066,LmhxB,1228643,4948.93,3
1067,SALBkw,4036721,3111.2,3
1068,ZYOwm,928077,1251.0,7
1069,MoTn,867793,1168.57,2
1070,IDxD,2774854,273.4,6
1071,LkLiR,3481572,3792.37,3
1072,CdTL,4724462,4936.15,2
1073,NEuas,4891957,4268.29,4
1074,cNHe,3571784,1876.97,6
1075,ODnGGD,1316440,1782.4,5
1076,RFuZ,1252930,3074.44,6
1077,nGIM,2121778,986.54,7
1078,GKMwy,4826741,386.63,3
1079,WiHa,3120498,3538.67,4
1080,kgLhM,4938537,4280.52,6
1081,qehR,2379981,3713.35,7
1082,ZDrZP,3879374,1576.51,4
1083,pcGi,2346001,1021.94,5
1084,TLeKQK,1179747,4424.57,7
1085,REjuT,740108,4688.75,5
1086,WRHk,4865351,4152.7,6
1087,gvfRz,3542512,942.82,2
1088,RMTzzy,1717711,1320.39,7
1089,eqQC,3179477,3968.25,6
1090,yqhv,3364887,1519.58,2
1091,JuKKZe,922279,799.36,5
1092,JlfQz,4699545,4276.72,3
1093,YCAH,4094092,219.1,3
1094,QMnN,3198389,3579.94,6
1095,oSWK,3313172,3554.09,4
1096,sijrBr,2502074,4632.94,6
1097,hOFv,4046711,971.1,4
1098,VJfedr,1024531,3308.82,6
1099,bWyd,4385284,514.39,4
1100,pBjepu,543239,2963.73,3
1101,TQNn,448750,371.94,4
1102,VDsF,399548,3656.65,4
1103,EZuN,699710,3324.91,3
1104,AsZYE,3996361,4349.32,4
1105,wheUfn,614030,1985.68,3
1106,HNhrx,1506352,3220.31,7
1107,wXgy,1796187,1286.02,7
1108,IGIJhy,992580,1037.8,7
1109,Inrwl,2818647,2213.62,3
1110,MDdh,910085,2959.11,4
1111,oJOPOj,607528,2766.8,5
1112,Mysap,4682969,757.71,6
1113,bYqe,3923804,541.3,2
1114,tjddO,470982,3319.45,6
1115,nXTOK,568350,296.78,2
1116,pPEN,2041188,3120.8,2
1117,wEtHf,4410171,4125.75,5
1118,FycQ,644431,3934.62,5
1119,PiaRdT,1579175,880.76,3
1120,vQVMR,3224559,1036.44,6
1121,UVCmpZ,4339913,811.38,4
1122,vcuGVN,4517961,583.28,6
1123,XnZUS,1671357,197.15,6
1124,KeKuK,4011779,3113.44,5
1125,kblWa,4683091,415.08,6
1126,ByIS,4383309,3193.4,7
1127,yMDGvv,3677111,2798.43,6
1128,rRKSgk,3429144,596.18,6
1129,xdVho,2639679,328.83,7
1130,AAhGsr,2381763,438.98,6
1131,YMYCEc,4684161,2019.13,4
1132,KUNph,3347948,1268.74,5
1133,mASrL,445075,371.32,7
1134,brVab,282493,1266.18,7
1135,GLsKu,4460727,4492.74,6
1136,vjhv,3492429,548.76,2
1137,ildpvn,402229,4679.19,4
1138,rykZOy,2594997,1613.29,4
1139,cNPGgI,806996,739.32,7
1140,HjHw,4740294,2554.17,2
1141,RrKNMT,993059,1468.99,6
1142,qiySrr,2387345,1496.33,4
1143,ksOOw,2147835,2335.96,3
1144,bfhiK,2865009,4994.54,4
1145,CfRT,4894854,903.42,5
1146,wdqTK,580461,522.44,5
1147,bIXmPQ,3029628,2121.11,5
1148,qwSW,623881,1217.59,4
1149,hYoCFj,3576284,3760.19,4
1150,slJh,3462603,3127.19,2
1151,lWLe,3009025,1625.3,2
1152,ieItIH,3258834,3901.3,6
1153,XVWVS,4472350,476.15,6
1154,EnShBZ,4054366,2343.52,6
1155,MbqR,4159815,1255.0,6
1156,MTcvC,1017990,1200.07,4
1157,vMbSF,48151,1046.42,5
1158,LyyhtG,1750295,2990.62,7
1159,Hffg,4455970,855.95,2
1160,uwIaXw,4138129,3255.27,6
1161,vbxTd,1254061,3468.18,7
1162,DwUaG,4402250,2101.01,5
1163,LtEkeo,4520667,323.61,5
1164,sQUOxO,58919,490.9,5
1165,UQssP,2225879,4180.97,2
1166,eALgd,1818953,4372.59,6
1167,vNFUza,3553891,2794.35,3
1168,jBJZU,1924361,1097.68,7
1169,LKyBWv,2921633,744.43,4
1170,ZUuUFq,1504428,4109.94,6
1171,jjUjY,2204605,4327.86,2
1172,UWQDC,977913,3814.35,2
1173,hXbf,854491,4664.0,5
1174,WImej,2255350,390.63,4
1175,eQZuUj,3856874,3497.51,6
1176,GWFAsW,809247,1844.37,6
1177,bsghp,2769291,2453.36,7
1178,RvSzW,2106431,1584.36,7
1179,dSFj,2758166,2974.73,5
1180,lUoez,177770,4086.09,4
1181,mSzq,4457632,2750.47,7
1182,GNqFN,1729165,1746.47,7
1183,XoJkU,1661349,422.57,4
1184,MZawej,1853367,4350.8,5
1185,MhKk,510641,470.61,4
1186,aujH,23434,4855.14,6
1187,Mvddu,4099029,368.78,6
1188,QbKFzF,859242,3811.38,4
1189,PglZVF,2577330,4196.8,5
1190,WSiymT,4693692,693.02,6
1191,ASYS,4949683,1466.29,2
1192,yCSL,1011723,604.47,6
1193,OzjDV,4548149,1762.04,7
1194,vOOMz,4487252,2624.49,5
1195,oQihj,3062776,369.53,5
1196,aTvRA,795774,1648.52,3
1197,nxMG,2847243,2050.4,3
1198,iTibWg,840347,3563.76,4
1199,XwJq,20882,3467.55,4
1200,mVExQQ,2711889,4996.17,4
1201,jqpzA,1488893,2786.88,3
1202,GMzwx,713587,3361.06,6
1203,stZzgT,3419867,3856.69,6
1204,GmMFP,4546738,3180.47,7
1205,cycgw,3221979,1971.35,7
1206,EMJX,3242650,2868.26,4
1207,hSsK,79737,981.05,7
1208,YBApWc,152188,4719.67,3
1209,ccRhMk,1704162,3194.35,5
1210,OFKd,4008172,3172.59,7
1211,vDTZZM,1918280,1680.01,5
1212,sygczS,1664338,3223.2,5
1213,IOdjI,1588263,1967.19,2
1214,RCgYqL,3007185,1212.21,3
1215,WdaxEi,4467880,395.21,4
1216,RkvHmC,1977644,746.4,4
1217,szpp,4476845,4666.79,3
1218,InKKLT,3234151,3188.22,3
1219,nMJwcR,4626000,4978.18,3
1220,Ekkur,428586,3133.77,6
1221,eLkSRr,2013037,2032.96,3
1222,YDMOdx,3364781,4305.44,7
1223,eECIl,3234336,1088.58,4
1224,jihPe,3597734,2972.04,7
1225,oNBL,2637966,1764.41,7
1226,scGUBV,4847858,305.25,4
1227,Dotfp,4362465,921.95,4
1228,eKzkVN,345020,4551.38,4
1229,WqOiu,416908,1996.97,3
1230,gTelD,1972308,460.13,5
1231,smBGS,1097600,1950.46,2
1232,eFHpDx,2700863,3809.31,7
1233,DRNKuR,600277,196.16,2
1234,Bbpkh,1780628,1690.54,3
1235,VARB,3966752,4128.62,3
1236,QSpf,955105,1863.23,4
1237,EXfQT,3931443,2534.76,6
1238,vXOMk,1259860,4110.57,4
1239,HVte,78545,4539.37,7
1240,gFDshl,240520,1663.08,3
1241,LUtmao,1646812,2205.23,6
1242,jQMOg,2379144,797.63,6
1243,bJSsU,387987,832.78,6
1244,dyer,1979758,4277.97,7
1245,PxfMKO,3857277,4471.37,2
1246,wMWkjB,4113494,1889.56,5
1247,Mamwki,201748,4223.32,2
1248,frSkD,4833897,3739.45,7
1249,XsHP,4502254,1077.2,6
1250,HnupeU,3987726,2342.52,7
1251,tjSQj,4851294,4239.46,5
1252,TWcffp,1924471,3396.33,5
1253,tGRD,3815419,3814.47,2
1254,oazV,1151715,3781.9,3
1255,Ygmd,1461852,4738.56,4
1256,lCzfhc,1717958,2285.37,4
1257,qsWe,381322,1072.33,3
1258,codw,2042799,4730.91,6
1259,UDmxm,3451165,4729.98,4
1260,qXnkF,4802318,2857.11,3
1261,vCCbJo,1715344,3518.24,7
1262,OYydu,3467893,4609.83,7
1263,BoFOOF,3753722,512.54,7
1264,YzRs,1365197,385.16,6
1265,ndEfO,4841381,1121.06,7
1266,JdrvhA,3482540,1700.76,5
1267,JXrPR,337843,1552.42,6
1268,enRmi,575248,2970.05,5
1269,KpeLRg,540049,1590.34,7
1270,iiRQ,2038489,485.33,5
1271,LcNwXX,3035620,3757.21,7
1272,RqpjJ,3616063,4969.43,6
1273,QTJHdx,2105325,4231.8,3
1274,pLUx,3705106,3876.5,3
1275,HBNImX,2813696,3913.25,7
1276,ERFmdt,3479448,1750.88,4
1277,eAvl,2416301,522.85,2
1278,eDWn,4123912,3705.07,7
1279,OtmSo,124299,1194.37,6
1280,dGHD,4641725,4935.71,3
1281,UYUH,1849926,1786.11,2
1282,TXXhwg,1483521,1358.18,2
1283,QVyG,1875123,4787.42,6
1284,CZJVuT,5854,1721.83,2
1285,ypqAXi,4643434,4526.63,4
1286,MnzPOc,4870650,4341.07,6
1287,bVPWBH,1974076,777.48,5
1288,RgYSt,878711,949.98,3
1289,EpJk,1722784,3673.32,2
1290,mcxYb,542496,890.09,6
1291,GuGXZ,4386269,4003.2,6
1292,psQdxk,4846573,1955.52,7
1293,xkrO,1953619,285.08,2
1294,rjvVV,2111681,4421.72,7
1295,CDJojs,1226269,955.27,5
1296,AdHc,1598186,2237.71,2
1297,ryKl,956100,882.41,4
1298,BrEnyJ,846960,3301.28,6
1299,zBfnq,2262822,3310.51,5
1300,NnCo,2010337,1519.6,4
1301,aDrA,514724,3124.58,4
1302,uqIXp,305562,1211.03,5
1303,fwOoe,1373553,2496.22,3
1304,GSfd,4186981,1447.38,7
1305,UQFdz,4299913,1817.53,4
1306,gmkxti,3052794,3317.6,5
1307,iKLXa,1131024,1573.14,7
1308,UDVS,1310701,1973.03,4
1309,AWnyQd,2355357,2661.88,4
1310,SXFTd,2674195,3036.5,5
1311,HqNy,1895248,4273.12,5
1312,zNFe,2906636,968.73,3
1313,aZBXI,4345143,1756.01,6
1314,ubSH,3472269,3569.27,4
1315,IpEntR,3870311,3980.09,6
1316,yxRnNj,2195884,3411.89,3
1317,UnYJ,2857187,2178.32,2
1318,dlXjBt,4592224,3731.31,2
1319,uCIWLt,2359142,4972.81,3
1320,gdOa,1760449,4532.17,3
1321,sfLO,1622472,2546.72,7
1322,lKgngO,1110392,3912.27,7
1323,lSaJ,4788990,2162.4,7
1324,NMTw,3386992,1249.43,3
1325,LZmySv,2430053,2186.22,4
1326,CfCKi,1784344,951.06,3
1327,YKVqPH,968424,3908.62,6
1328,HCtZe,1858665,860.39,7
1329,WzBBlH,2010167,1569.53,7
1330,xOjTnV,4392004,756.91,4
1331,vupC,4733283,1365.63,2
1332,tyKZda,2413436,4833.99,6
1333,RsVVgq,2359092,3983.9,6
1334,VgrNL,4674295,804.08,5
1335,ZVExhc,1787319,4283.85,2
1336,fxLE,3023966,292.27,2
1337,JELCMD,411640,1471.53,4
1338,oXDZ,216271,3438.59,4
1339,vRvEIn,2463713,542.47,2
1340,pxSsb,2024154,3995.73,6
1341,ovev,581690,1695.89,3
1342,hOql,1761932,3095.2,2
1343,YDcXm,1900008,4229.69,3
1344,POBpz,3867774,324.45,3
1345,AvVjlr,3577872,4928.13,6
1346,sNMXLZ,161578,1631.45,3
1347,tdQIl,4853843,4129.85,6
1348,NpRn,3532288,825.1,5
1349,SwiAI,706872,287.84,5
